Asian,Black,Native,White,2+,Hispanic
0.36,28.41,0.75,65.85,2.47,2.17
0.53,0.92,0.1,88.49,1.11,8.86
0.61,14.82,0.98,79.11,1.99,2.49
0.77,0.97,0.11,94.47,1.19,2.49
0.65,0.15,0.59,95.94,1.13,1.54
90.45,0.14,0.0,2.44,3.22,3.74
0.55,2.2,0.19,93.19,0.93,2.94
0.59,14.06,0.78,80.26,1.83,2.48
0.0,0.0,0.0,0.0,0.0,0.0
0.62,30.67,0.58,63.37,2.36,2.39
0.57,20.08,0.98,73.59,2.24,2.55
1.31,1.65,0.15,89.28,1.13,6.47
0.6,0.51,0.34,95.33,1.29,1.95
0.57,16.69,1.05,77.05,2.18,2.46
0.52,37.91,1.08,55.36,2.35,2.79
0.0,0.0,0.0,0.0,0.0,0.0
0.49,22.09,0.35,73.78,1.24,2.04
0.0,0.0,0.0,89.76,1.97,7.87
0.64,18.5,0.95,75.83,1.9,2.18
0.64,18.5,0.95,75.83,1.9,2.18
0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.45,0.07,95.31,0.96,2.5
0.64,13.25,0.39,81.85,1.63,2.24
0.66,7.73,0.27,87.17,1.97,2.19
0.75,2.39,3.36,89.22,2.13,2.16
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.36,0.24,0.21,94.92,1.07,3.21
0.0,0.0,0.0,94.14,0.0,3.35
0.74,0.12,0.19,94.74,1.43,2.79
0.0,0.0,0.0,0.0,0.0,0.0
0.5,17.47,0.4,77.58,1.93,2.12
0.0,0.0,0.0,0.0,0.0,0.0
0.66,3.43,0.25,91.41,1.38,2.86
0.79,3.72,1.11,90.24,1.83,2.31
0.52,11.88,0.76,82.42,1.99,2.43
0.45,29.39,0.61,64.68,2.59,2.27
0.45,31.53,0.73,62.25,2.72,2.32
0.59,0.89,0.22,93.9,1.37,3.04
0.61,0.0,0.0,95.97,0.79,2.18
0.95,0.74,0.6,91.98,1.66,4.07
0.0,0.0,0.0,0.0,0.0,0.0
0.72,9.7,0.98,84.36,1.65,2.58
0.58,11.53,0.68,83.11,1.76,2.34
0.78,0.0,0.0,95.3,1.37,2.41
0.8,0.76,0.23,93.44,1.79,2.99
0.0,0.0,0.0,0.0,0.0,0.0
0.58,11.53,0.68,83.11,1.76,2.34
4.5,3.26,6.52,82.76,0.0,0.0
0.69,1.14,2.38,91.49,1.57,2.73
0.62,13.63,0.61,80.82,1.87,2.45
2.84,0.0,0.0,85.64,2.84,8.01
0.62,0.57,0.19,95.87,1.13,1.61
0.0,5.59,0.0,87.41,0.0,0.0
2.48,12.1,1.32,79.88,1.97,2.24
0.82,0.33,0.13,95.31,0.96,2.44
0.0,0.0,0.0,0.0,0.0,0.0
0.83,0.63,0.33,94.48,1.03,2.7
5.75,31.53,3.65,52.87,3.39,2.81
0.79,0.19,0.36,95.14,1.65,1.87
0.58,11.25,0.42,83.59,1.83,2.32
0.92,4.92,0.87,88.24,1.74,3.3
0.96,5.12,0.67,88.57,1.87,2.82
0.0,0.0,0.0,0.0,0.0,0.0
1.13,19.47,1.28,72.64,2.38,3.1
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.6,0.0,0.0
0.48,20.66,0.92,73.56,2.25,2.14
0.81,10.41,0.67,83.88,1.94,2.29
0.0,0.0,0.0,0.0,0.0,0.0
0.81,4.51,0.54,89.26,1.88,3.0
0.79,0.52,0.16,95.32,0.97,2.25
79.7,4.33,0.0,11.48,2.83,0.0
0.68,0.0,0.0,94.92,0.98,3.15
0.58,9.7,0.69,84.64,1.86,2.54
0.0,0.0,0.0,0.0,0.0,0.0
0.67,0.78,2.05,90.06,1.94,4.5
0.0,0.0,0.0,96.43,0.0,1.98
0.89,0.0,0.0,93.61,1.51,3.73
0.0,0.0,0.0,93.63,2.7,3.21
94.58,0.38,0.0,2.74,1.92,0.0
0.48,0.32,0.07,95.2,1.27,2.65
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,96.96,1.17,0.0
0.0,0.0,1.51,92.19,1.76,3.78
0.0,0.0,0.0,96.14,0.0,0.0
0.47,25.72,0.74,68.39,2.3,2.39
0.0,0.0,0.0,97.22,0.0,0.0
0.68,8.76,0.54,85.93,1.68,2.41
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.74,0.0,92.63,0.88,5.34
0.53,3.15,0.29,92.35,1.3,2.38
0.52,14.41,0.94,79.88,2.04,2.2
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.68,0.47,0.24,95.51,1.11,1.99
0.77,0.71,0.19,94.23,1.2,2.91
0.83,0.8,0.24,94.56,1.26,2.32
0.0,1.07,0.0,96.25,1.07,1.43
94.46,0.26,0.26,2.59,1.67,0.76
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98.84,0.0,0.0
0.6,11.66,0.58,82.96,2.13,2.07
0.47,0.0,0.0,95.63,1.18,2.45
0.93,11.58,0.5,83.2,1.72,2.08
0.0,0.0,0.0,0.0,0.0,0.0
0.48,24.86,0.77,69.17,2.24,2.49
0.0,1.3,0.0,89.23,1.59,6.58
0.76,23.22,1.47,69.41,2.48,2.67
0.68,27.45,0.74,64.19,2.43,4.52
0.86,0.0,0.0,95.58,0.86,2.54
0.0,0.0,0.0,95.4,0.0,2.09
0.5,23.11,0.89,70.9,2.19,2.4
0.0,2.91,0.0,91.42,1.16,2.91
0.85,1.06,0.43,93.72,1.58,2.37
0.0,0.0,0.0,91.94,0.0,5.38
0.55,1.24,0.14,92.42,0.93,4.72
0.49,0.0,0.0,93.96,1.31,3.59
0.5,23.11,0.89,70.9,2.19,2.4
0.0,0.0,0.0,98.88,0.0,0.0
1.3,0.53,0.53,94.78,1.43,1.43
0.6,7.13,0.57,87.73,1.59,2.39
0.68,36.39,0.47,58.11,2.39,1.97
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,93.13,0.0,6.25
6.04,0.0,0.0,89.01,1.47,3.11
0.54,13.23,0.72,81.27,2.0,2.24
0.64,0.74,0.51,7.23,0.32,90.56
0.5,23.11,0.89,70.9,2.19,2.4
0.65,3.35,1.05,91.45,1.25,2.25
0.65,6.52,0.21,88.82,1.56,2.24
1.28,9.71,0.55,73.03,1.66,13.76
0.44,30.81,0.47,63.77,2.28,2.21
0.0,0.0,0.0,93.27,2.36,4.04
0.61,16.93,4.23,73.57,2.35,2.31
0.61,11.08,0.69,83.03,1.99,2.6
13.78,10.13,0.43,60.69,3.56,11.41
1.89,0.52,0.26,93.84,1.23,2.25
0.73,0.35,0.06,96.05,1.05,1.77
0.61,1.41,1.48,90.39,1.75,4.37
0.69,0.75,1.6,92.43,1.8,2.72
0.69,0.75,1.6,92.43,1.8,2.72
0.0,0.0,3.27,92.21,0.0,2.51
1.0,18.78,0.45,75.19,2.32,2.26
1.0,18.78,0.45,75.19,2.32,2.26
0.52,37.41,0.48,57.45,2.14,2.0
0.99,16.14,0.28,79.0,1.53,2.06
0.0,0.0,12.47,80.63,4.16,1.86
0.0,0.0,12.47,80.63,4.16,1.86
0.34,0.4,0.15,95.2,0.91,3.0
0.0,0.0,12.47,80.63,4.16,1.86
0.63,0.89,0.3,94.83,1.37,1.98
0.0,0.0,0.0,98.42,0.0,0.0
0.58,7.44,0.56,86.85,1.66,2.91
1.01,0.51,0.41,94.11,1.66,2.3
1.4,13.95,0.63,78.93,1.97,3.12
0.0,0.0,0.0,97.62,0.95,0.95
0.0,0.0,0.0,97.62,0.95,0.95
0.79,0.2,0.25,95.22,1.33,2.21
0.0,0.0,0.0,99.04,0.0,0.0
0.0,0.0,0.0,99.04,0.0,0.0
0.7,0.31,0.04,95.72,1.03,2.19
0.79,0.2,0.25,95.22,1.33,2.21
0.86,1.65,0.25,89.11,1.43,6.7
0.7,0.31,0.04,95.72,1.03,2.19
0.78,0.0,0.0,96.01,1.36,1.56
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,94.23,1.27,2.64
0.49,28.17,1.07,65.51,2.38,2.38
0.0,0.0,0.0,92.51,2.84,3.62
0.45,5.12,0.67,89.62,1.35,2.79
0.0,0.0,0.0,92.38,2.69,2.69
0.0,0.45,0.0,96.24,0.81,2.28
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.65,10.45,0.33,82.63,1.85,4.08
0.62,30.67,0.58,63.37,2.36,2.39
0.58,11.53,0.68,83.11,1.76,2.34
0.49,28.17,1.07,65.51,2.38,2.38
0.68,3.25,0.27,92.29,1.27,2.24
0.64,18.5,0.95,75.83,1.9,2.18
0.86,0.57,0.57,94.04,1.59,2.36
0.64,18.5,0.95,75.83,1.9,2.18
0.64,18.5,0.95,75.83,1.9,2.18
0.0,0.0,3.23,96.13,0.0,0.0
0.69,8.34,0.47,86.23,1.63,2.64
0.0,0.0,0.0,98.65,0.0,0.0
0.64,18.5,0.95,75.83,1.9,2.18
0.89,3.35,0.73,91.72,1.27,2.04
0.0,0.0,0.0,98.26,0.0,0.0
1.13,0.73,0.4,94.37,1.52,1.86
0.0,0.0,0.0,90.32,0.0,5.07
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,90.23,2.15,6.25
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.46,26.33,0.52,68.79,1.8,2.1
0.65,4.41,0.1,90.72,1.26,2.85
0.53,0.92,0.1,88.49,1.11,8.86
0.67,13.4,0.62,80.7,1.96,2.65
0.0,0.0,0.0,0.0,0.0,0.0
0.58,2.6,0.54,92.47,1.4,2.41
3.14,13.12,0.63,56.39,2.86,23.86
0.0,0.0,0.0,99.07,0.0,0.0
0.44,30.81,0.47,63.77,2.28,2.21
0.0,0.0,0.0,0.0,0.0,0.0
1.11,2.77,1.16,90.12,2.04,2.8
86.7,0.18,0.05,3.67,2.96,6.43
88.84,0.87,0.03,2.37,4.18,3.71
0.0,0.0,0.0,0.0,0.0,0.0
0.58,21.01,0.93,72.39,2.31,2.79
0.7,13.56,1.2,80.03,2.12,2.39
0.46,16.51,0.7,77.84,2.02,2.46
0.0,17.46,0.0,78.55,0.0,3.24
0.73,3.58,0.29,91.23,1.83,2.34
0.3,33.99,0.48,61.02,2.0,2.21
0.57,15.83,1.0,78.33,1.84,2.43
0.77,0.62,0.0,96.84,0.62,1.16
28.82,1.7,0.36,61.77,4.31,3.03
94.58,0.38,0.0,2.74,1.92,0.0
0.51,20.51,0.66,73.93,2.14,2.24
0.57,15.92,0.69,77.8,2.04,2.98
0.36,0.68,1.31,94.15,1.37,2.14
0.0,4.55,0.0,90.4,0.0,3.03
0.71,0.54,0.22,94.88,1.06,2.59
1.11,2.77,1.16,90.12,2.04,2.8
0.0,0.0,0.0,0.0,0.0,0.0
4.48,1.4,0.0,90.2,0.0,2.8
0.67,0.0,0.0,95.22,1.25,2.46
0.0,0.0,0.0,0.0,0.0,0.0
2.68,0.79,0.33,91.75,1.46,2.98
0.51,22.63,1.05,71.29,2.3,2.22
0.0,0.0,0.0,0.0,0.0,0.0
0.51,35.6,0.87,57.95,2.55,2.52
61.3,6.16,0.11,23.3,7.27,1.88
0.41,53.01,7.64,33.58,3.09,2.28
93.82,0.0,0.0,3.73,1.08,0.78
1.67,2.01,0.65,91.71,1.64,2.32
0.65,0.45,0.22,94.78,1.15,2.74
0.0,3.55,0.0,92.12,2.0,1.67
91.74,0.94,0.34,3.59,2.7,0.7
0.0,0.0,0.0,99.2,0.0,0.0
0.86,0.0,0.0,95.74,1.17,2.15
0.63,3.36,0.48,91.24,1.4,2.89
0.36,0.0,0.0,96.7,0.57,1.79
0.62,0.34,0.25,93.94,1.25,3.61
9.76,54.19,0.99,29.59,2.49,2.98
0.57,0.25,0.45,95.89,1.03,1.82
3.71,15.43,0.8,76.09,1.77,2.19
0.67,0.0,0.0,95.2,1.19,2.43
87.73,0.5,0.13,4.19,2.72,4.74
93.78,0.0,0.0,2.09,3.56,0.46
0.51,3.16,0.22,92.38,1.29,2.45
6.14,0.0,0.0,75.03,12.96,4.88
0.43,12.97,1.15,81.22,2.04,2.18
0.73,0.0,0.0,96.11,0.78,2.08
0.0,0.0,0.0,0.0,0.0,0.0
0.62,0.0,0.0,95.06,1.24,2.29
0.62,0.0,0.0,95.06,1.24,2.29
0.0,0.0,0.0,0.0,0.0,0.0
0.84,0.18,0.15,95.26,1.44,2.13
0.41,0.0,0.0,95.12,1.42,2.92
0.0,0.0,0.0,94.02,0.0,5.13
1.44,4.51,0.48,89.63,2.18,1.76
0.71,0.0,0.0,94.99,1.87,1.62
0.96,0.17,0.11,94.34,1.48,2.93
0.78,0.0,0.0,92.48,1.19,5.37
0.6,13.52,0.67,80.9,2.05,2.25
0.36,4.79,0.36,91.87,1.08,1.54
0.56,14.44,0.87,79.83,2.02,2.28
0.78,15.4,0.62,78.54,2.29,2.39
1.17,0.39,0.0,95.55,0.89,2.0
1.08,0.0,0.0,95.66,1.63,1.08
1.17,0.39,0.0,95.55,0.89,2.0
0.83,0.0,0.0,93.57,1.84,3.51
0.73,0.26,0.29,95.29,1.12,2.3
0.88,0.92,0.07,6.8,0.3,91.03
0.4,0.0,0.0,95.74,0.95,2.46
0.55,11.79,0.76,82.58,1.89,2.43
0.0,0.0,0.0,0.0,0.0,0.0
0.53,27.9,0.82,66.03,2.3,2.41
0.58,11.25,0.42,83.59,1.83,2.32
0.85,14.58,0.43,79.75,2.12,2.28
0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.9,0.0,87.41,0.0,5.59
9.44,1.39,0.0,86.11,0.83,2.22
0.6,7.13,0.57,87.73,1.59,2.39
0.99,1.77,0.33,92.68,1.9,2.34
0.57,8.77,1.1,85.44,1.74,2.39
0.73,6.89,0.57,87.64,1.86,2.32
0.49,22.43,0.77,71.61,2.23,2.47
0.58,11.25,0.42,83.59,1.83,2.32
0.35,28.84,0.51,66.08,2.2,2.01
0.0,0.0,0.0,0.0,0.0,0.0
0.59,14.06,0.78,80.26,1.83,2.48
0.0,0.0,0.0,0.0,0.0,0.0
1.48,21.19,0.75,72.07,2.15,2.36
0.77,0.41,0.17,95.7,0.93,2.03
0.77,0.41,0.17,95.7,0.93,2.03
0.54,26.17,0.86,67.59,2.38,2.47
0.0,0.0,0.0,95.56,0.0,2.35
0.0,0.0,0.0,95.56,0.0,2.35
0.55,11.79,0.76,82.58,1.89,2.43
1.36,5.92,0.1,88.22,1.26,3.13
0.51,0.26,0.84,94.73,1.83,1.83
0.83,2.59,0.31,92.19,1.42,2.67
0.54,10.76,0.66,84.11,1.77,2.17
0.72,12.38,0.64,82.01,1.84,2.41
0.0,0.0,0.0,0.0,0.0,0.0
0.58,7.08,0.53,87.99,1.44,2.38
0.0,4.34,0.0,92.47,0.0,2.51
0.47,0.32,0.18,95.2,1.18,2.65
1.46,0.57,0.0,94.09,1.21,2.67
0.61,18.93,0.74,75.17,2.11,2.44
0.0,0.0,0.0,0.0,0.0,0.0
1.05,13.61,0.94,79.07,2.05,3.28
0.0,0.0,0.0,94.04,0.0,5.5
0.54,10.76,0.66,84.11,1.77,2.17
0.0,0.0,0.0,0.0,0.0,0.0
0.97,3.4,4.11,88.26,1.49,1.77
6.7,0.0,0.0,85.46,1.48,5.65
0.0,0.0,0.0,97.35,0.0,0.0
0.56,27.34,0.7,66.28,2.44,2.68
0.56,27.34,0.7,66.28,2.44,2.68
0.7,0.45,0.07,95.31,0.96,2.5
0.28,7.85,0.23,88.29,1.11,2.24
0.68,2.0,0.27,92.94,1.33,2.79
0.62,3.55,0.96,91.14,1.44,2.29
0.0,0.0,0.0,0.0,0.0,0.0
0.74,0.12,0.19,94.74,1.43,2.79
0.94,16.43,1.08,78.05,1.5,2.0
0.58,11.25,0.42,83.59,1.83,2.32
0.6,7.13,0.57,87.73,1.59,2.39
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,93.31,0.0,4.6
0.5,9.25,0.52,85.45,1.94,2.34
1.32,0.0,0.0,94.56,1.65,1.81
1.32,0.0,0.0,94.56,1.65,1.81
0.66,1.56,0.24,93.71,1.3,2.53
0.65,6.52,0.21,88.82,1.56,2.24
0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.31,0.04,95.72,1.03,2.19
0.65,0.39,0.17,95.24,1.22,2.33
0.0,0.0,0.0,96.28,0.0,3.1
0.71,1.29,0.29,93.62,1.36,2.74
0.67,0.48,0.19,94.9,1.42,2.33
0.5,10.54,0.55,84.5,1.8,2.1
2.0,30.3,2.07,59.48,2.37,3.78
0.73,1.14,0.46,94.43,1.09,2.14
1.25,0.5,0.5,94.29,1.28,2.17
2.84,0.0,0.0,85.64,2.84,8.01
0.54,0.62,0.22,94.31,1.41,2.9
0.85,1.34,0.42,92.54,1.7,3.15
0.74,0.28,0.23,95.61,1.4,1.75
0.63,0.3,0.2,95.0,1.17,2.71
0.71,0.0,0.0,94.99,1.87,1.62
0.7,5.23,0.45,88.69,2.06,2.88
0.88,16.01,0.46,77.4,2.01,3.23
0.0,0.0,0.0,0.0,0.0,0.0
0.64,23.94,0.64,70.32,1.6,2.87
0.56,34.84,1.2,58.23,2.58,2.58
0.59,2.7,0.41,92.21,1.49,2.61
0.91,0.0,0.0,95.06,2.86,0.65
1.89,0.52,0.26,93.84,1.23,2.25
0.42,0.0,0.0,93.59,1.05,4.54
0.9,0.0,0.0,95.54,1.16,2.1
0.78,4.24,2.42,88.17,2.01,2.37
1.3,18.0,0.81,75.28,2.31,2.31
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.62,19.71,0.22,75.45,1.84,2.16
0.71,0.73,0.31,94.9,1.23,2.11
0.0,0.0,0.0,95.56,0.0,2.35
0.0,0.0,0.0,98.32,0.0,0.0
0.0,0.0,0.0,91.06,0.0,4.47
0.0,0.0,0.0,94.48,0.0,4.14
0.0,0.0,0.0,0.0,0.0,0.0
0.5,12.07,0.67,82.62,1.82,2.33
0.57,20.08,0.98,73.59,2.24,2.55
0.59,5.6,0.88,88.86,1.68,2.39
0.0,0.0,0.0,0.0,0.0,0.0
0.74,0.12,0.19,94.74,1.43,2.79
0.95,0.74,0.6,91.98,1.66,4.07
0.52,37.91,1.08,55.36,2.35,2.79
0.49,28.17,1.07,65.51,2.38,2.38
0.0,0.0,0.0,93.67,0.0,4.43
0.53,0.49,0.0,96.53,1.02,1.44
0.93,10.97,0.49,83.22,1.72,2.67
0.62,19.71,0.22,75.45,1.84,2.16
0.5,19.42,0.63,74.39,3.01,2.06
0.49,24.69,0.81,69.38,2.34,2.29
0.77,0.97,0.11,94.47,1.19,2.49
0.68,8.76,0.54,85.93,1.68,2.41
0.57,14.62,0.81,79.51,2.03,2.47
0.77,1.83,0.68,92.5,1.65,2.56
0.89,3.02,0.43,91.65,1.46,2.55
0.5,17.47,0.4,77.58,1.93,2.12
0.0,0.0,0.0,94.67,0.0,4.05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.05,0.0,94.27,0.0,0.0
0.68,0.27,0.28,95.3,1.44,2.03
0.65,1.62,0.45,93.86,1.29,2.13
0.61,0.0,0.0,95.12,1.64,2.24
0.61,16.93,4.23,73.57,2.35,2.31
1.09,25.83,0.73,62.84,2.15,7.37
0.83,0.8,0.24,94.56,1.26,2.32
0.55,32.35,1.01,61.11,2.51,2.46
0.64,0.45,0.27,95.71,1.13,1.8
0.0,0.0,0.0,0.0,0.0,0.0
0.69,7.83,0.22,87.83,1.5,1.92
0.64,1.0,0.33,94.54,1.33,2.15
0.65,4.41,0.1,90.72,1.26,2.85
0.0,0.0,0.0,0.0,0.0,0.0
0.59,2.7,0.41,92.21,1.49,2.61
0.73,6.89,0.57,87.64,1.86,2.32
0.68,2.0,0.27,92.94,1.33,2.79
0.64,0.42,0.19,95.43,1.08,2.24
0.0,0.0,0.0,94.77,0.9,3.61
2.41,4.77,0.32,88.5,1.44,2.56
0.54,27.9,0.82,65.58,2.26,2.9
0.0,0.0,0.0,0.0,0.0,0.0
0.64,0.31,0.21,94.96,1.02,2.86
0.83,2.59,0.31,92.19,1.42,2.67
0.0,0.0,0.0,95.25,1.08,3.02
5.09,7.71,1.49,71.59,1.96,12.15
0.0,0.0,0.0,95.2,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0
0.48,0.0,0.0,95.56,1.22,2.5
0.0,0.0,0.0,94.06,0.0,4.55
1.21,0.47,0.33,93.91,1.62,2.47
0.0,3.96,0.0,89.8,1.56,4.32
0.0,0.0,0.0,0.0,0.0,0.0
0.67,0.3,0.3,95.36,1.45,1.92
1.37,0.0,0.0,92.24,1.6,4.34
0.0,0.0,0.0,93.61,1.78,3.73
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,95.15,0.0,4.19
0.0,2.05,0.0,94.74,0.0,1.75
0.0,0.0,0.0,96.58,0.79,2.24
0.49,22.09,0.35,73.78,1.24,2.04
1.31,1.65,0.15,89.28,1.13,6.47
0.77,0.97,0.11,94.47,1.19,2.49
0.65,0.15,0.59,95.94,1.13,1.54
0.7,0.45,0.07,95.31,0.96,2.5
90.45,0.14,0.0,2.44,3.22,3.74
0.68,3.25,0.27,92.29,1.27,2.24
0.36,28.41,0.75,65.85,2.47,2.17
0.68,2.0,0.27,92.94,1.33,2.79
0.0,3.96,0.0,89.8,1.56,4.32
11.17,1.52,0.14,40.29,1.45,45.43
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,89.76,1.97,7.87
0.5,1.27,0.2,94.42,1.39,2.21
0.54,22.53,0.55,71.65,2.19,2.54
0.0,0.0,0.0,0.0,0.0,0.0
0.56,0.21,0.14,93.87,0.7,4.53
0.68,36.39,0.47,58.11,2.39,1.97
1.32,0.0,0.0,94.56,1.65,1.81
0.49,28.17,1.07,65.51,2.38,2.38
0.49,22.09,0.35,73.78,1.24,2.04
0.69,1.34,0.32,90.85,1.34,5.46
0.49,25.65,0.75,68.56,2.3,2.24
0.5,23.11,0.89,70.9,2.19,2.4
0.55,2.2,0.19,93.19,0.93,2.94
0.75,2.39,3.36,89.22,2.13,2.16
0.52,37.91,1.08,55.36,2.35,2.79
0.67,8.82,0.31,86.32,1.65,2.22
0.0,0.0,0.0,0.0,0.0,0.0
0.71,0.73,0.31,94.9,1.23,2.11
0.78,3.25,1.16,90.06,2.17,2.57
0.34,11.59,0.39,84.32,1.44,1.93
0.7,0.45,0.07,95.31,0.96,2.5
0.89,1.13,1.45,91.84,2.42,2.26
0.0,0.0,0.0,90.57,0.0,8.02
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.47,0.0,0.0,95.69,1.01,2.21
0.0,0.0,0.0,0.0,0.0,0.0
0.58,11.25,0.42,83.59,1.83,2.32
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,94.02,0.0,5.13
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,95.37,0.0,2.92
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.86,4.31,0.45,84.87,1.56,7.95
0.0,0.0,0.0,0.0,0.0,0.0
0.64,16.8,0.61,77.63,1.81,2.52
0.6,7.13,0.57,87.73,1.59,2.39
0.56,5.28,0.29,89.96,1.61,2.31
0.65,5.15,0.55,89.6,1.65,2.39
0.79,0.6,0.16,95.59,1.18,1.68
0.6,7.13,0.57,87.73,1.59,2.39
0.65,1.11,0.23,94.48,1.35,2.2
0.54,18.53,0.82,75.4,2.1,2.62
0.0,0.0,0.0,94.55,0.0,0.0
0.77,0.97,0.11,94.47,1.19,2.49
0.0,0.0,0.0,96.28,0.0,3.1
0.59,2.7,0.41,92.21,1.49,2.61
0.57,20.08,0.98,73.59,2.24,2.55
0.68,27.15,1.25,65.28,2.77,2.86
0.64,1.17,0.14,94.07,1.13,2.85
0.49,24.69,0.81,69.38,2.34,2.29
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.13,0.4,0.0,95.64,0.85,1.98
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.64,16.22,0.54,78.09,1.81,2.69
0.0,0.0,0.0,0.0,0.0,0.0
0.99,16.14,0.28,79.0,1.53,2.06
0.58,11.25,0.42,83.59,1.83,2.32
0.49,6.24,0.51,88.92,1.75,2.09
0.0,0.0,0.0,0.0,0.0,0.0
6.04,0.0,0.0,89.01,1.47,3.11
0.61,11.48,0.67,82.95,1.92,2.36
0.51,35.6,0.87,57.95,2.55,2.52
0.46,27.12,0.62,67.2,2.29,2.31
0.0,0.0,0.0,94.77,1.25,3.41
0.44,3.18,0.73,91.73,1.89,2.03
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
2.13,0.0,0.0,86.6,5.48,5.38
0.66,7.73,0.27,87.17,1.97,2.19
0.63,2.7,0.26,92.48,1.72,2.2
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
